origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.8,280.46582
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.8,163.34177
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.8,140.60161
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.8,120.45441
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.8,96.087944
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.8,7.1198363
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.8,6.924993
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.8,6.4041395
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.8,5.7865086
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.8,6.7551823
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.8,6.8161707
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.8,6.74162
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.8,6.5098524
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.8,9.397145
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.8,9.095094
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.8,8.78855
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.8,8.285348
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.8,10.205981
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.8,9.545236
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.8,8.858207
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.8,8.18404
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.85,3117.9873
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.85,3198.3005
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.85,3228.3047
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.85,3196.865
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.85,539.1906
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.85,495.99872
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.85,455.9475
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.85,421.67175
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.85,49.065468
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.85,52.250137
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.85,53.741478
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.85,51.898468
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.85,184.48462
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.85,188.02136
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.85,190.48358
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.85,191.71088
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.85,474.59998
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.85,470.99573
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.85,457.2555
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.85,436.2019
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.85,20.251026
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.85,20.938866
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.85,22.300594
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.85,23.348473
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.85,120.64434
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.85,126.37916
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.85,129.92577
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.85,123.00395
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.85,213.27733
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.85,209.22012
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.85,210.4699
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.85,199.52667
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.85,867.4954
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.85,893.9387
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.85,916.1435
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.85,909.04755
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.85,14.219097
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.85,15.117722
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.85,15.96499
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.85,16.415445
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.85,817.035
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.85,808.0204
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.85,767.87384
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.85,651.2565
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.85,13.667648
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.85,14.016981
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.85,14.57797
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.85,14.612772
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.85,7.789385
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.85,8.712644
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.85,9.435328
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.85,9.161354
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.85,1121.2253
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.85,1115.588
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.85,1136.6432
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.85,1129.2584
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.85,345.3563
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.85,361.7383
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.85,366.39722
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.85,353.19522
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.85,9288.372
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.85,9130.821
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.85,8852.601
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.85,8456.228
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.85,361.31592
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.85,386.2373
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.85,390.98138
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.85,382.89142
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.85,10121.049
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.85,10243.086
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.85,10166.5
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.85,9992.082
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.85,79.0444
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.85,71.83659
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.85,67.08862
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.85,60.61675
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.85,78.504364
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.85,85.65268
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.85,89.53519
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.85,91.02843
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.85,657.3948
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.85,653.2949
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.85,644.3937
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.85,602.0444
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.85,68.42302
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.85,64.847374
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.85,60.718452
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.85,62.152122
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.85,32.502636
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.85,32.45789
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.85,31.932724
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.85,29.976398
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.85,33.47602
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.85,41.47044
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.85,48.795696
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.85,57.27945
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.85,344.07532
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.85,322.62054
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.85,306.2317
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.85,295.9815
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.85,178.73572
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.85,156.93292
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.85,134.81308
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.85,108.22011
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.85,7.5268097
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.85,7.4097786
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.85,6.9314504
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.85,6.3034515
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.85,7.1703506
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.85,7.3147016
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.85,7.284412
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.85,7.0787845
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.85,10.088238
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.85,9.957431
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.85,9.663477
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.85,9.188932
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.85,11.306288
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.85,10.676652
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.85,9.937031
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.85,9.237672
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.9,3292.097
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.9,3411.4937
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.9,3473.9512
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.9,3463.8413
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.9,596.47485
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.9,555.7302
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.9,516.06726
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.9,490.45715
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.9,54.280724
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.9,59.302055
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.9,61.263123
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.9,60.27398
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.9,197.27249
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.9,202.01343
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.9,205.29968
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.9,208.04333
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.9,492.79315
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.9,492.15857
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.9,479.24316
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.9,459.45853
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.9,22.521631
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.9,23.771486
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.9,25.792183
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.9,27.420948
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.9,136.9022
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.9,144.86908
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.9,149.54742
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.9,144.4389
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.9,230.26956
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.9,230.17123
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.9,236.23969
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.9,230.48573
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.9,910.6859
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.9,948.65027
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.9,976.39575
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.9,975.897
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.9,19.64749
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.9,21.924185
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.9,23.262918
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.9,24.323135
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.9,857.25836
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.9,852.95496
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.9,816.98254
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.9,700.4613
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.9,14.918028
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.9,15.457092
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.9,16.270947
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.9,16.547276
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.9,8.861204
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.9,10.161558
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.9,11.098177
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.9,10.981363
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.9,1295.298
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.9,1279.1158
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.9,1302.8717
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.9,1305.2449
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.9,372.8729
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.9,397.5676
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.9,406.44092
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.9,400.1271
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.9,10256.077
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.9,10235.863
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.9,9996.007
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.9,9704.894
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.9,397.74115
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.9,437.20276
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.9,449.5194
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.9,452.83728
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.9,10749.939
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.9,10995.232
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.9,10956.916
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.9,10835.342
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.9,83.19898
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.9,76.84958
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.9,72.45856
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.9,66.181595
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.9,83.832245
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.9,93.61076
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.9,99.06731
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.9,102.68501
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.9,691.96045
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.9,692.77673
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.9,686.0596
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.9,648.1277
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.9,82.62553
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.9,78.92628
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.9,74.14566
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.9,76.19062
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.9,38.81098
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.9,38.643402
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.9,38.068768
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.9,36.61259
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.9,47.15029
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.9,59.327843
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.9,68.570786
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.9,80.24798
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.9,360.85056
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.9,341.21912
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.9,323.8719
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.9,315.7286
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.9,201.57246
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.9,179.09123
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.9,153.35945
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.9,124.65054
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.9,8.088567
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.9,8.046558
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.9,7.630827
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.9,7.0014906
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.9,7.7761607
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.9,8.003956
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.9,8.033989
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.9,7.8606606
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.9,11.083531
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.9,11.143415
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.9,10.87519
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.9,10.4406185
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.9,12.909802
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.9,12.344244
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.9,11.505069
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.9,10.717725
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.95,3654.7358
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.95,3846.3242
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.95,3974.2598
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.95,3994.9365
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.95,672.7483
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.95,632.87286
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.95,599.33356
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.95,590.95703
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.95,67.88775
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.95,75.34012
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.95,78.68871
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.95,79.09901
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.95,221.8316
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.95,229.20407
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.95,234.93558
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.95,238.64029
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.95,528.99896
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.95,535.5504
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.95,524.94934
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.95,506.50586
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.95,30.714895
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.95,32.950016
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.95,36.052227
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.95,38.38927
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.95,162.74384
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.95,174.9021
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.95,183.64044
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.95,180.61679
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.95,257.26007
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.95,261.14108
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.95,276.07104
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.95,280.97232
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.95,1000.1837
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.95,1056.3975
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.95,1093.7291
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.95,1103.6848
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.95,40.56716
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.95,45.342545
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.95,47.877254
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.95,49.34252
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.95,935.9701
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.95,944.4039
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.95,912.987
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.95,793.7617
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.95,17.722815
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.95,18.591658
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.95,19.806295
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.95,20.492476
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.95,12.038711
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.95,14.00567
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.95,15.568272
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.95,15.74465
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.95,1563.9432
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.95,1526.3772
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.95,1549.3811
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.95,1565.9751
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.95,424.8297
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.95,464.15466
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.95,483.17792
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.95,486.1173
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.95,12324.172
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.95,12564.777
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.95,12429.916
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.95,12231.853
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.95,492.4933
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.95,558.5165
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.95,586.5519
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.95,610.68744
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.95,11917.311
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.95,12443.896
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.95,12542.794
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.95,12423.617
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.95,92.80237
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.95,87.837135
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.95,84.21778
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.95,77.39252
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.95,98.08737
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.95,112.9937
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.95,121.78136
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.95,128.94313
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.95,753.7921
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.95,764.0608
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.95,761.7538
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.95,729.4622
